user_id,merchant_name,amount,timestamp,category
user_0129,Hyderabad Indian Oil Pump,73.82,2025-08-29T13:43:47.195929,transport
user_0031,Dop Nagaland,1717.73,2025-09-03T02:43:47.195970,utilities
user_0145,Gas Cylinder,1997.42,2025-07-05T12:43:47.196008,utilities
user_0103,Yatra,53.1,2025-06-19T18:43:47.196045,transport
user_0039,Kendriya Vidyalaya,116.65,2025-08-20T07:43:47.196081,education
user_0081,Kuvera,316.44,2025-08-18T22:43:47.196116,investment
user_0134,Cultural Tour,278.21,2025-07-30T07:43:47.196150,transport
user_0017,Medplus,229.09,2025-08-01T12:43:47.196188,healthcare
user_0082,Khan Chacha,310.32,2025-08-03T10:43:47.196230,shopping
user_0193,True Balance,159.79,2025-08-22T11:43:47.196269,investment
user_0077,Bhopal BPCL Fuel Station,142.24,2025-06-23T11:43:47.196308,transport
user_0142,Laser Tag,174.17,2025-09-11T15:43:47.196382,entertainment
user_0094,Bmtc Bengaluru,54.25,2025-07-19T00:43:47.196479,transport
user_0009,Spare Parts,76.25,2025-08-24T06:43:47.196544,transport
user_0189,Momos Point,385.16,2025-08-10T00:43:47.196600,food
user_0041,Tempo Service,21.12,2025-09-01T04:43:47.196650,transport
user_0153,SBI General,2729.43,2025-08-02T02:43:47.196697,investment
user_0034,Pai International,1071.1,2025-08-02T02:43:47.196741,shopping
user_0139,Ryan International School,610.48,2025-08-11T15:43:47.196787,education
user_0141,American Express,912.61,2025-08-13T05:43:47.196829,investment
user_0007,Indore Indian Oil Pump,152.78,2025-07-28T15:43:47.196870,transport
user_0056,Dmart,492.2,2025-07-26T22:43:47.196912,shopping
user_0141,Puma Store,269.97,2025-07-19T01:43:47.196955,shopping
user_0192,Commonfloor,1829.31,2025-08-08T13:43:47.196996,shopping
user_0033,Karim's,2931.94,2025-08-10T06:43:47.197036,shopping
user_0087,Commonfloor,1171.2,2025-09-02T06:43:47.197076,shopping
user_0033,Business Loan,583.95,2025-07-30T15:43:47.197117,investment
user_0156,Ahmedabad Indian Oil Pump,61.66,2025-09-09T04:43:47.197162,transport
user_0002,Paynearby,851.79,2025-07-05T03:43:47.197200,investment
user_0057,Indian Coffee House,529.34,2025-08-27T03:43:47.197235,food
user_0119,Empire Restaurant,579.01,2025-06-16T14:43:47.197272,shopping
user_0045,Paytm,462.35,2025-07-06T18:43:47.197308,investment
user_0119,W For Women,409.62,2025-07-08T04:43:47.197342,shopping
user_0107,Pai International,1305.07,2025-08-07T13:43:47.197377,shopping
user_0078,Guardian Pharmacy,107.82,2025-08-25T21:43:47.197412,healthcare
user_0195,Corporation Tax,1404.84,2025-07-16T03:43:47.197447,utilities
user_0151,Naturals Salon,100.65,2025-09-09T12:43:47.197484,food
user_0083,Metro Parking,55.81,2025-08-06T08:43:47.197519,transport
user_0112,Apsrtc,112.47,2025-08-27T02:43:47.197555,transport
user_0100,Firstcry,620.86,2025-06-23T00:43:47.197590,shopping
user_0037,Fabindia,944.92,2025-08-06T03:43:47.197625,shopping
user_0169,Times Of India,2275.9,2025-08-20T11:43:47.197676,entertainment
user_0143,Animal Care Store,305.3,2025-07-10T07:43:47.197718,shopping
user_0040,Scripbox,276.59,2025-08-17T19:43:47.197757,investment
user_0098,Wynk Music,435.78,2025-09-07T18:43:47.197798,entertainment
user_0154,Urban Company,320.23,2025-07-12T21:43:47.197838,other
user_0084,Men's Wear,474.81,2025-08-14T16:43:47.197877,shopping
user_0148,Duronto Express,127.64,2025-07-26T15:43:47.197920,transport
user_0085,Kerala Meals,318.85,2025-08-10T23:43:47.197960,food
user_0093,Adda52,266.63,2025-07-11T02:43:47.198000,entertainment
user_0073,Medlife,169.08,2025-06-26T09:43:47.198042,healthcare
user_0003,Gas Cylinder,1335.06,2025-08-30T04:43:47.198082,utilities
user_0185,Jazz Club,170.73,2025-07-21T18:43:47.198124,shopping
user_0040,Bookmyshow,133.73,2025-08-06T01:43:47.198211,entertainment
user_0065,Dmart,1229.99,2025-06-15T23:43:47.198300,shopping
user_0132,Facility Management,2754.41,2025-08-06T09:43:47.198362,other
user_0149,Kolkata Metro,86.11,2025-08-17T15:43:47.198416,transport
user_0159,Delhi Metro,10.0,2025-07-24T15:43:47.198466,transport
user_0190,Dosa Wala,160.53,2025-06-21T04:43:47.198513,food
user_0012,Act Fibernet,1654.57,2025-06-18T13:43:47.198559,utilities
user_0137,Spinach Food Market,1696.52,2025-07-12T13:43:47.198602,shopping
user_0181,Aditya Birla Sun Life,2132.09,2025-07-12T17:43:47.198644,investment
user_0105,Spa Center,482.81,2025-09-08T23:43:47.198689,other
user_0111,Manipal Cigna,470.43,2025-08-10T16:43:47.198730,investment
user_0116,Gsrtc,34.57,2025-08-18T13:43:47.198771,transport
user_0187,Local Market,258.53,2025-08-31T22:43:47.198812,shopping
user_0196,Odyssey,910.94,2025-09-10T06:43:47.198853,shopping
user_0146,India Post,10.0,2025-08-12T20:43:47.198893,transport
user_0124,Budget Rent A Car,282.27,2025-08-15T16:43:47.198933,transport
user_0180,Instamojo Payment,316.79,2025-07-04T12:43:47.198979,shopping
user_0077,Duronto Express,269.03,2025-07-06T12:43:47.199018,transport
user_0067,Brilliant Tutorials,266.61,2025-08-15T17:43:47.199057,education
user_0117,Akshaya Patra,806.79,2025-08-12T01:43:47.199100,other
user_0112,Kailash Parbat,220.87,2025-07-18T06:43:47.199142,food
user_0145,Zara,1259.23,2025-08-14T03:43:47.199183,shopping
user_0059,IDFC Finance,134.7,2025-08-27T23:43:47.199223,investment
user_0131,Mspdcl Manipur,1256.53,2025-07-01T01:43:47.199265,utilities
user_0183,Rajasthani Bhojanalay,560.68,2025-07-15T15:43:47.199311,shopping
user_0121,Mamagoto,229.47,2025-09-01T15:43:47.199351,shopping
user_0003,Deloitte,209.71,2025-09-08T08:43:47.199390,shopping
user_0127,Spectra,1405.75,2025-08-13T17:43:47.199428,utilities
user_0105,LIC,353.86,2025-08-13T14:43:47.199468,investment
user_0096,Safexpress,148.1,2025-08-07T18:43:47.199508,transport
user_0053,Gaming Store,1762.05,2025-07-26T12:43:47.199546,shopping
user_0198,Bses Rajdhani,1131.33,2025-08-17T19:43:47.199590,utilities
user_0193,Pilgrimage Bus,10.0,2025-07-20T18:43:47.199629,transport
user_0013,Municipal Tax,1950.58,2025-09-07T16:43:47.199668,utilities
user_0073,Heritage Fresh,115.04,2025-06-29T17:43:47.199707,shopping
user_0096,Bengaluru Nayara Petrol Pump,531.53,2025-07-17T22:43:47.199748,transport
user_0167,Oh! Calcutta,501.79,2025-07-23T02:43:47.199788,food
user_0172,D-vois Broadband,2372.36,2025-06-24T15:43:47.199828,utilities
user_0184,Shared Auto,270.29,2025-08-13T07:43:47.199868,transport
user_0070,Daily Needs Mart,330.22,2025-07-30T02:43:47.199906,shopping
user_0079,Kesari Tours,26.84,2025-09-11T17:43:47.200016,transport
user_0067,Admission Fees,1051.35,2025-06-28T10:43:47.200100,education
user_0064,Office 365 Microsoft,301.92,2025-08-24T22:43:47.200161,entertainment
user_0013,Fedex India,27.48,2025-08-06T13:43:47.200215,transport
user_0071,Freshly,118.14,2025-08-06T05:43:47.200263,food
user_0187,Skill Development,120.18,2025-08-04T14:43:47.200309,education
user_0099,Aster,559.07,2025-06-17T18:43:47.200352,healthcare
user_0034,Tamilnad Mercantile Bank,111.71,2025-06-21T07:43:47.200416,investment
user_0002,Steam India,338.59,2025-08-03T08:43:47.200459,entertainment
user_0141,Kailash Parbat,431.39,2025-07-21T15:43:47.200501,food
user_0187,Hertz India,53.67,2025-07-05T19:43:47.200542,transport
user_0085,Payme India,32.8,2025-08-03T07:43:47.200583,investment
user_0003,Apepdcl,249.0,2025-06-19T05:43:47.200623,utilities
user_0190,Spectranet,1711.62,2025-06-20T20:43:47.200664,utilities
user_0051,Limeroad,6353.31,2025-06-20T15:43:47.200705,shopping
user_0094,Junglee Rummy,544.07,2025-07-19T22:43:47.200746,entertainment
user_0142,Global Desi,1624.49,2025-06-18T12:43:47.200790,shopping
user_0093,Income Tax Dept,353.01,2025-08-05T05:43:47.200830,other
user_0198,Anand Sweets,126.16,2025-07-02T12:43:47.200872,shopping
user_0187,Notion,308.19,2025-08-04T02:43:47.200912,entertainment
user_0039,Air India,86.7,2025-08-12T15:43:47.200951,transport
user_0094,Irdai,1423.12,2025-08-13T15:43:47.200991,other
user_0098,Same Day Delivery,611.43,2025-08-22T15:43:47.201031,transport
user_0181,Bar,549.19,2025-08-09T10:43:47.201071,shopping
user_0109,Grofers,1238.9,2025-07-16T20:43:47.201111,shopping
user_0085,Mmtc-pamp,425.67,2025-07-18T12:43:47.201150,shopping
user_0063,Giani's,565.35,2025-09-09T03:43:47.201189,food
user_0121,Reliance Fresh,796.66,2025-06-16T18:43:47.201229,shopping
user_0059,Lift Maintenance,311.61,2025-07-01T04:43:47.201268,other
user_0018,Jio Fiber,1801.66,2025-07-18T11:43:47.201308,utilities
user_0028,Local Toy Shop,396.84,2025-06-17T02:43:47.201347,shopping
user_0000,Mx Player Pro,896.86,2025-07-15T11:43:47.201385,entertainment
user_0095,Tab Cabs,91.05,2025-08-03T15:43:47.201423,transport
user_0091,Bewakoof,218.35,2025-08-29T04:43:47.201462,shopping
user_0107,24seven,1546.27,2025-08-04T12:43:47.201505,shopping
user_0178,Hyderabad Indian Oil Pump,201.12,2025-07-10T05:43:47.201545,transport
user_0078,Mtnl Mumbai Landline,2544.98,2025-06-22T21:43:47.201583,utilities
user_0044,Kurti Store,2694.85,2025-08-15T02:43:47.201622,shopping
user_0120,Electricity Bill,2840.25,2025-07-11T18:43:47.201662,utilities
user_0176,Ikea,325.68,2025-06-17T12:43:47.201700,shopping
user_0008,Kulfi Wala,353.29,2025-09-06T16:43:47.201740,food
user_0047,Goods Transport,193.36,2025-08-05T14:43:47.201779,transport
user_0018,Bicycle Rental,76.38,2025-06-22T23:43:47.201817,transport
user_0081,Fortis Healthcare,4531.3,2025-06-18T10:43:47.201857,healthcare
user_0182,Ganesh Maths Tuition,538.52,2025-06-27T16:43:47.201897,education
user_0173,Jaipur Water,789.42,2025-06-26T21:43:47.201936,utilities
user_0184,Science Center,14.87,2025-07-11T03:43:47.201975,transport
user_0000,Iit Madras,217.04,2025-06-23T18:43:47.202014,education
user_0010,Skillshare,279.0,2025-06-24T20:43:47.202053,education
user_0024,1mg,254.31,2025-09-03T21:43:47.202091,healthcare
user_0108,Snapdeal,1978.84,2025-08-08T17:43:47.202130,shopping
user_0105,Massage Center,259.31,2025-06-23T03:43:47.202169,other
user_0028,Kolkata Water,2032.87,2025-09-06T20:43:47.202207,utilities
user_0125,Mail Express,10.0,2025-08-01T11:43:47.202245,transport
user_0143,Water Kingdom,145.31,2025-08-20T00:43:47.202285,entertainment
user_0117,Myuniverse,474.05,2025-07-30T17:43:47.202324,investment
user_0129,Cesu Odisha,540.82,2025-07-11T08:43:47.202363,utilities
user_0078,Superfast Express,144.84,2025-07-20T13:43:47.202401,transport
user_0109,ICICI Lombard,157.51,2025-09-05T07:43:47.202441,investment
user_0059,Chettinad Mess,858.86,2025-08-13T14:43:47.202483,shopping
user_0089,Upstox,575.45,2025-06-18T04:43:47.202521,investment
user_0133,Wedding Car Rental,48.52,2025-09-05T09:43:47.202560,transport
user_0104,Electronics Market,1067.47,2025-08-18T01:43:47.202600,shopping
user_0168,Github,281.54,2025-07-27T05:43:47.202638,entertainment
user_0169,Book World,529.66,2025-06-23T11:43:47.202677,shopping
user_0027,Gurugram Nayara Petrol Pump,215.13,2025-08-10T08:43:47.202716,transport
user_0054,Durian,1423.04,2025-08-10T17:43:47.202755,shopping
user_0124,Finance Company,609.05,2025-09-03T13:43:47.202794,investment
user_0138,Mpeb Madhya Pradesh,1887.32,2025-08-14T06:43:47.202833,utilities
user_0184,Bread World,1011.5,2025-07-02T11:43:47.202877,shopping
user_0095,Mumbai HPCL Fuel Station,296.36,2025-09-06T21:43:47.202917,transport
user_0111,Delhi HPCL Fuel Station,138.96,2025-08-09T06:43:47.202990,transport
user_0185,Gujarat Gas,1392.42,2025-07-23T16:43:47.203045,utilities
user_0174,Comic Book Store,214.51,2025-08-11T09:43:47.203104,shopping
user_0060,Delhi Chaat,305.38,2025-07-02T11:43:47.203150,food
user_0029,Punjab National Bank,902.29,2025-06-18T09:43:47.203199,investment
user_0021,Pet Zone,1011.53,2025-06-28T02:43:47.203382,shopping
user_0102,Water Department,2427.62,2025-07-05T05:43:47.203456,utilities
user_0175,Pantaloons,622.26,2025-06-26T15:43:47.203508,shopping
user_0031,Bajaj Finserv,272.52,2025-07-03T05:43:47.203554,shopping
user_0092,Blues Bar,309.66,2025-07-23T20:43:47.203595,shopping
user_0012,Fedex India,367.46,2025-08-05T10:43:47.203635,transport
user_0111,Kochi Nayara Petrol Pump,30.87,2025-07-09T10:43:47.203676,transport
user_0091,City Corner Stores,371.15,2025-08-10T10:43:47.203714,shopping
user_0013,Tea Post,44.53,2025-08-03T11:43:47.203750,food
user_0117,Passenger Train,302.53,2025-08-26T19:43:47.203787,transport
user_0048,Epic Games,589.65,2025-07-12T11:43:47.203822,entertainment
user_0184,Irdai,387.08,2025-08-19T08:43:47.203858,other
user_0191,Nilgiris,1007.38,2025-07-27T10:43:47.203895,shopping
user_0114,Taco Bell,168.44,2025-08-04T03:43:47.203931,food
user_0045,Janata Sahakari Bank,199.59,2025-07-27T13:43:47.203966,investment
user_0020,Rajasthani Restaurant,753.71,2025-08-12T18:43:47.204001,food
user_0142,Go Karting,453.59,2025-08-17T05:43:47.204041,entertainment
user_0134,Chettinad Restaurant,365.32,2025-08-22T09:43:47.204078,food
user_0194,Reliance Jio,1424.45,2025-07-24T06:43:47.204113,utilities
user_0040,Peter Cat,237.5,2025-06-27T02:43:47.204150,food
user_0031,Cool Cab,21.55,2025-09-01T21:43:47.204187,transport
user_0087,Disco,916.44,2025-08-31T10:43:47.204223,shopping
user_0191,Spotify Premium,144.38,2025-08-03T04:43:47.204258,entertainment
user_0084,Petrol Bunk,16.57,2025-07-06T15:43:47.204293,transport
user_0153,Khan Academy,128.15,2025-08-30T23:43:47.204329,education
user_0192,Maa Lakshmi Stores,256.26,2025-06-14T01:43:47.204363,shopping
user_0048,Puma Store,102.46,2025-08-14T17:43:47.204398,shopping
user_0179,Diesel Pump,203.29,2025-07-15T06:43:47.204433,transport
user_0121,Sangeetha Veg Restaurant,99.03,2025-08-07T00:43:47.204468,food
user_0059,Chettinad Restaurant,55.99,2025-06-22T14:43:47.204503,food
user_0165,Dosa Corner,239.64,2025-08-28T05:43:47.204538,food
user_0042,Pune Indian Oil Pump,84.14,2025-08-28T21:43:47.204573,transport
user_0169,Bmtc Bangalore,576.18,2025-07-21T23:43:47.204607,transport
user_0000,Droom Services,164.71,2025-07-06T10:43:47.204642,transport
user_0129,Mumbai BPCL Fuel Station,35.17,2025-07-29T17:43:47.204676,transport
user_0048,Linkedin Premium,695.56,2025-09-05T07:43:47.204711,shopping
user_0182,Udupi Sagar,178.73,2025-07-23T05:43:47.204745,shopping
user_0072,Chaat Corner,766.24,2025-08-07T05:43:47.204780,food
user_0103,Bungee Jumping,309.17,2025-08-08T12:43:47.204813,entertainment
user_0071,Wholesale Market,2202.98,2025-09-09T21:43:47.204849,shopping
user_0039,Junglee Rummy,1698.02,2025-07-05T10:43:47.204883,entertainment
user_0095,Aditya Birla Sun Life,246.45,2025-06-28T21:43:47.204917,investment
user_0105,Music Class,416.79,2025-08-19T09:43:47.204951,education
user_0137,Thane Nayara Petrol Pump,279.26,2025-07-18T17:43:47.204985,transport
user_0015,Community Hall,1303.45,2025-06-16T09:43:47.205020,shopping
user_0104,United India Insurance,134.28,2025-06-22T00:43:47.205053,investment
user_0018,Local Toy Shop,2011.95,2025-06-22T20:43:47.205086,shopping
user_0146,Uidai Aadhaar,425.53,2025-07-07T10:43:47.205120,other
user_0028,Hardware Store,886.59,2025-07-17T23:43:47.205153,shopping
user_0151,Grocery Shop,325.89,2025-07-14T21:43:47.205187,shopping
user_0008,Kendriya Vidyalaya,1324.87,2025-07-06T10:43:47.205221,education
user_0197,Cashe,175.9,2025-07-05T04:43:47.205255,investment
user_0058,Delhi Metro,176.45,2025-08-26T20:43:47.205289,transport
user_0175,The Leela,89.67,2025-06-16T06:43:47.205323,transport
user_0155,Local Car Rental,76.4,2025-08-23T18:43:47.205357,transport
user_0189,Lucknow Nayara Petrol Pump,59.67,2025-07-07T20:43:47.205391,transport
user_0101,Chennai HPCL Fuel Station,95.36,2025-08-31T15:43:47.205425,transport
user_0044,Bengaluru Metro,358.17,2025-07-15T18:43:47.205460,transport
user_0150,Apepdcl,1880.37,2025-07-13T23:43:47.205494,utilities
user_0195,Vehicle Insurance,207.53,2025-07-15T04:43:47.205529,transport
user_0076,Citibank Credit Card,4851.54,2025-08-29T09:43:47.205563,investment
user_0118,Bhopal BPCL Fuel Station,27.83,2025-08-09T09:43:47.205598,transport
user_0192,South Indian Sweets,1673.46,2025-06-20T04:43:47.205634,shopping
user_0152,Manyavar,932.77,2025-08-27T02:43:47.205668,shopping
user_0164,Juice Bar,400.32,2025-07-14T21:43:47.205702,food
user_0096,Fundsindia,1660.46,2025-07-17T19:43:47.205736,investment
user_0039,Shell,13.09,2025-09-04T20:43:47.205770,transport
user_0133,Margin Free,1104.2,2025-07-22T08:43:47.205804,shopping
user_0076,Pharmeasy,161.35,2025-06-29T19:43:47.205838,healthcare
user_0088,Embassy Restaurant,81.13,2025-08-11T11:43:47.205872,food
user_0154,Natural Ice Cream,1709.61,2025-07-05T12:43:47.205906,food
user_0048,Bankbazaar,1892.19,2025-08-18T10:43:47.205940,shopping
user_0092,Iyengar Bakery,165.58,2025-08-19T13:43:47.205975,shopping
user_0004,Nashik HPCL Fuel Station,10.0,2025-08-03T08:43:47.206009,transport
user_0148,Simplilearn,165.62,2025-07-12T02:43:47.206044,education
user_0007,Guardian Pharmacy,77.56,2025-07-11T05:43:47.206079,healthcare
user_0150,Development Charges,943.3,2025-09-10T17:43:47.206120,shopping
user_0138,Tata Aia Life,740.17,2025-07-30T13:43:47.206154,investment
user_0027,Local Bike Rental,819.56,2025-08-25T00:43:47.206188,transport
user_0037,Nagpur HPCL Fuel Station,458.69,2025-07-09T03:43:47.206222,transport
user_0057,South City Mall,697.71,2025-08-11T10:43:47.206255,shopping
user_0197,Ratna Cafe,248.01,2025-07-19T15:43:47.206289,food
user_0166,Corner House,189.08,2025-08-28T10:43:47.206323,food
user_0109,Insurance Agent,855.89,2025-06-22T11:43:47.206356,investment
user_0153,Rock Climbing,371.91,2025-08-29T02:43:47.206407,entertainment
user_0176,South Indian Sweets,1482.08,2025-08-26T09:43:47.206477,shopping
user_0047,Gym Membership,338.02,2025-07-17T07:43:47.206522,other
user_0183,Flurys Tea Room,121.92,2025-08-29T09:43:47.206569,food
user_0040,Jbvnl,633.89,2025-07-09T03:43:47.206611,utilities
user_0032,Admission Fees,95.73,2025-07-26T01:43:47.206653,education
user_0115,Uni Cards,1106.84,2025-07-03T08:43:47.206694,investment
user_0032,Municipal Tax,1561.98,2025-07-29T01:43:47.206735,utilities
user_0038,Bluestone,223.24,2025-07-06T01:43:47.206774,shopping
user_0180,Balaji General Store,709.26,2025-08-20T05:43:47.206815,shopping
user_0096,Dtdc Courier,255.14,2025-07-26T18:43:47.206855,transport
user_0193,Rbl Credit Card,213.69,2025-07-03T22:43:47.206897,investment
user_0049,Volvo Service,193.08,2025-08-13T18:43:47.206937,transport
user_0018,The Chocolate Room,236.0,2025-07-21T02:43:47.206978,food
user_0078,Tea Post,214.42,2025-09-05T14:43:47.207017,food
user_0171,Cry,2711.52,2025-07-28T11:43:47.207058,other
user_0044,Smart Bazaar,939.54,2025-09-07T06:43:47.207098,shopping
user_0127,Ikea,3507.56,2025-06-18T14:43:47.207138,shopping
user_0030,Jiomoney,609.37,2025-09-10T17:43:47.207178,investment
user_0145,Foodpanda,222.56,2025-08-27T23:43:47.207218,food
user_0182,Spartan Poker,2414.57,2025-06-20T12:43:47.207257,entertainment
user_0069,Ratnadeep,495.18,2025-08-10T01:43:47.207299,shopping
user_0039,Garena Free Fire,1352.36,2025-09-07T13:43:47.207340,entertainment
user_0151,Coimbatore Nayara Petrol Pump,10.0,2025-07-01T05:43:47.207380,transport
user_0114,Spicejet,147.07,2025-08-03T10:43:47.207421,transport
user_0009,Uni Card,578.87,2025-06-28T10:43:47.207461,shopping
user_0116,Superfast Express,402.14,2025-07-14T17:43:47.207500,transport
user_0023,Outlook India,111.18,2025-07-11T00:43:47.207541,entertainment
user_0096,Razorpay,1305.59,2025-08-28T17:43:47.207581,investment
user_0193,Palladium Mall,157.98,2025-08-03T10:43:47.207621,shopping
user_0148,Madurai HPCL Fuel Station,85.66,2025-08-31T11:43:47.207659,transport
user_0109,Laptop Store,534.52,2025-08-31T06:43:47.207697,shopping
user_0078,Dmart Ready,314.69,2025-07-01T11:43:47.207732,shopping
user_0124,House Tax,2041.48,2025-07-28T01:43:47.207767,utilities
user_0063,Apple Music,479.54,2025-07-18T16:43:47.207802,entertainment
user_0028,Dbs Credit Card,1927.23,2025-07-08T01:43:47.207837,investment
user_0178,Cool Cab,17.58,2025-07-13T07:43:47.207871,transport
user_0072,Lab Fees,1373.51,2025-09-06T01:43:47.207905,education
user_0037,HSBC Credit Card,213.22,2025-08-05T06:43:47.207939,investment
user_0102,Garena Free Fire,274.19,2025-07-13T11:43:47.207974,entertainment
user_0128,Shein,878.11,2025-08-16T00:43:47.208008,shopping
user_0023,Telephone Bill,774.13,2025-07-27T01:43:47.208043,utilities
user_0190,Bankbazaar,826.54,2025-06-23T22:43:47.208077,shopping
user_0019,Kerala Meals,188.68,2025-06-20T07:43:47.208111,food
user_0079,Dosa Wala,158.91,2025-07-22T01:43:47.208147,food
user_0051,Eye Clinic,402.37,2025-06-26T09:43:47.208181,healthcare
user_0181,Vistara,37.21,2025-08-31T02:43:47.208215,transport
user_0163,Event Catering,408.42,2025-07-01T14:43:47.208249,food
